"Country or Area","SNA93 Table Code","Sub Group","Item","SNA93 Item Code","Year","Series","Currency","SNA System","Value","Value Footnotes"
"Timor-Leste","2.4","Industries","Manufacturing, mining and quarrying and other industrial activities","B+C+D+E","2013","1200","US dollars","2008","12682830.4714003",""
"Timor-Leste","2.4","Industries","Manufacturing, mining and quarrying and other industrial activities","B+C+D+E","2013","1100","US dollars","2008","4238245422.17518",""
"Timor-Leste","2.4","Industries","Manufacturing, mining and quarrying and other industrial activities","B+C+D+E","2013","1000","US dollars","2008","4342080833.46982",""
"Timor-Leste","2.4","Industries","Mining and quarrying","B","2013","1200","US dollars","2008","1733362.36762886",""
"Timor-Leste","2.4","Industries","Mining and quarrying","B","2013","1100","US dollars","2008","4227265394.43608",""
"Timor-Leste","2.4","Industries","Mining and quarrying","B","2013","1000","US dollars","2008","4330132735.17276",""
"Timor-Leste","2.4","Industries","Manufacturing","C","2013","1200","US dollars","2008","10065798.5026822",""
"Timor-Leste","2.4","Industries","Manufacturing","C","2013","1100","US dollars","2008","10096358.1380053",""
"Timor-Leste","2.4","Industries","Manufacturing","C","2013","1000","US dollars","2008","11178912.1671913",""
"Timor-Leste","2.4","Industries","Electricity, gas, steam and air conditioning supply","D","2013","1200","US dollars","2008","883669.601089225",""
"Timor-Leste","2.4","Industries","Electricity, gas, steam and air conditioning supply","D","2013","1100","US dollars","2008","883669.601089224","2"
"Timor-Leste","2.4","Industries","Electricity, gas, steam and air conditioning supply","D","2013","1000","US dollars","2008","769186.129861417","2"
"Timor-Leste","2.4","Industries","Construction","F","2013","1200","US dollars","2008","267806936.985098",""
"Timor-Leste","2.4","Industries","Construction","F","2013","1100","US dollars","2008","267804263.950589",""
"Timor-Leste","2.4","Industries","Construction","F","2013","1000","US dollars","2008","215020757.0488",""
"Timor-Leste","2.4","Industries","Wholesale and retail trade, transportation and storage, accommodation and food service activities","G+H+I","2013","1200","US dollars","2008","235216354.014911",""
"Timor-Leste","2.4","Industries","Wholesale and retail trade, transportation and storage, accommodation and food service activities","G+H+I","2013","1100","US dollars","2008","234232832.098101",""
"Timor-Leste","2.4","Industries","Wholesale and retail trade, transportation and storage, accommodation and food service activities","G+H+I","2013","1000","US dollars","2008","246145970.142441",""
"Timor-Leste","2.4","Industries","Information and communication","J","2013","1200","US dollars","2008","43435524.2678887",""
"Timor-Leste","2.4","Industries","Information and communication","J","2013","1100","US dollars","2008","43435524.2678887",""
"Timor-Leste","2.4","Industries","Information and communication","J","2013","1000","US dollars","2008","43433786.3368543",""
"Timor-Leste","2.4","Industries","Financial and insurance activities","K","2013","1200","US dollars","2008","11233919.9712678",""
"Timor-Leste","2.4","Industries","Financial and insurance activities","K","2013","1100","US dollars","2008","11233919.9712678",""
"Timor-Leste","2.4","Industries","Financial and insurance activities","K","2013","1000","US dollars","2008","11233919.9712678",""
"Timor-Leste","2.4","Industries","Real estate activities","L","2013","1200","US dollars","2008","156838076.327745",""
"Timor-Leste","2.4","Industries","Real estate activities","L","2013","1100","US dollars","2008","156838076.327745",""
"Timor-Leste","2.4","Industries","Real estate activities","L","2013","1000","US dollars","2008","102722160.078704",""
"Timor-Leste","2.4","Industries","Professional, scientific, technical, administrative and support service activities","M+N","2013","1200","US dollars","2008","41606899.1986702",""
"Timor-Leste","2.4","Industries","Professional, scientific, technical, administrative and support service activities","M+N","2013","1100","US dollars","2008","41606899.1986702",""
"Timor-Leste","2.4","Industries","Professional, scientific, technical, administrative and support service activities","M+N","2013","1000","US dollars","2008","38340596.07417",""
"Timor-Leste","2.4","Industries","Public administration and defence, education, human health and social work activities","O+P+Q","2013","1200","US dollars","2008","307077964.128396",""
"Timor-Leste","2.4","Industries","Public administration and defence, education, human health and social work activities","O+P+Q","2013","1100","US dollars","2008","307078188.258788",""
"Timor-Leste","2.4","Industries","Public administration and defence, education, human health and social work activities","O+P+Q","2013","1000","US dollars","2008","323999694.08352",""
"Timor-Leste","2.4","Industries","Other service activities","R+S+T","2013","1200","US dollars","2008","62283746.6956278",""
"Timor-Leste","2.4","Industries","Other service activities","R+S+T","2013","1100","US dollars","2008","62394628.2431278",""
"Timor-Leste","2.4","Industries","Other service activities","R+S+T","2013","1000","US dollars","2008","53174296.5626027",""
"Timor-Leste","2.4","Industries","Equals: VALUE ADDED, GROSS, at basic prices","B.1g","2013","1200","US dollars","2008","1435751200.90254",""
"Timor-Leste","2.4","Industries","Equals: VALUE ADDED, GROSS, at basic prices","B.1g","2013","1100","US dollars","2008","5657640200.84014",""
"Timor-Leste","2.4","Industries","Equals: VALUE ADDED, GROSS, at basic prices","B.1g","2013","1000","US dollars","2008","5652160386.80618",""
"Timor-Leste","2.4","Industries","Plus: Taxes less Subsidies on products","D.21-D.31","2013","1200","US dollars","2008","-13868323.86",""
"Timor-Leste","2.4","Industries","Plus: Taxes less Subsidies on products","D.21-D.31","2013","1100","US dollars","2008","-4968323.85999999",""
"Timor-Leste","2.4","Industries","Plus: Taxes less Subsidies on products","D.21-D.31","2013","1000","US dollars","2008","-13868323.86",""
"Timor-Leste","2.4","Industries","Plus: Taxes on products","D.21","2013","1200","US dollars","2008","64350000",""
"Timor-Leste","2.4","Industries","Plus: Taxes on products","D.21","2013","1100","US dollars","2008","73250000",""
"Timor-Leste","2.4","Industries","Less: Subsidies on products","D.31","2013","1200","US dollars","2008","78218323.86",""
"Timor-Leste","2.4","Industries","Less: Subsidies on products","D.31","2013","1100","US dollars","2008","78218323.86",""
"Timor-Leste","2.4","Industries","Plus: Statistical discrepancy","","2013","1100","US dollars","2008","-15000180.6164662",""
"Timor-Leste","2.4","Industries","Plus: Statistical discrepancy","","2013","1000","US dollars","2008","2784502.69854693",""
"Timor-Leste","2.4","Industries","Equals: GROSS DOMESTIC PRODUCT","B.1*g","2013","1200","US dollars","2008","1421882877.04254","1"
"Timor-Leste","2.4","Industries","Equals: GROSS DOMESTIC PRODUCT","B.1*g","2013","1100","US dollars","2008","5652671876.98014","3"
"Timor-Leste","2.4","Industries","Equals: GROSS DOMESTIC PRODUCT","B.1*g","2013","1000","US dollars","2008","5641076565.64473",""
"Timor-Leste","2.4","Industries","Agriculture, forestry and fishing","A","2012","1200","US dollars","2008","299382539.633914",""
"Timor-Leste","2.4","Industries","Agriculture, forestry and fishing","A","2012","1100","US dollars","2008","297430194.512632",""
"Timor-Leste","2.4","Industries","Agriculture, forestry and fishing","A","2012","1000","US dollars","2008","258610763.835795",""
"Timor-Leste","2.4","Industries","Manufacturing, mining and quarrying and other industrial activities","B+C+D+E","2012","1200","US dollars","2008","11446952.6981088",""
"Timor-Leste","2.4","Industries","Manufacturing, mining and quarrying and other industrial activities","B+C+D+E","2012","1100","US dollars","2008","5482330027.3983",""
"Timor-Leste","2.4","Industries","Manufacturing, mining and quarrying and other industrial activities","B+C+D+E","2012","1000","US dollars","2008","5530378886.44461",""
"Timor-Leste","2.4","Industries","Mining and quarrying","B","2012","1200","US dollars","2008","1519371.09486257",""
"Timor-Leste","2.4","Industries","Mining and quarrying","B","2012","1100","US dollars","2008","5472388898.59397",""
"Timor-Leste","2.4","Industries","Mining and quarrying","B","2012","1000","US dollars","2008","5519261965.21298",""
"Timor-Leste","2.4","Industries","Manufacturing","C","2012","1200","US dollars","2008","9195582.90221655",""
"Timor-Leste","2.4","Industries","Manufacturing","C","2012","1100","US dollars","2008","9209130.10329459",""
"Timor-Leste","2.4","Industries","Manufacturing","C","2012","1000","US dollars","2008","10384922.5306012",""
"Timor-Leste","2.4","Industries","Electricity, gas, steam and air conditioning supply","D","2012","1200","US dollars","2008","731998.701029661",""
"Timor-Leste","2.4","Industries","Electricity, gas, steam and air conditioning supply","D","2012","1100","US dollars","2008","731998.701029662","2"
"Timor-Leste","2.4","Industries","Electricity, gas, steam and air conditioning supply","D","2012","1000","US dollars","2008","731998.701029662","2"
"Timor-Leste","2.4","Industries","Construction","F","2012","1200","US dollars","2008","136893904.755871",""
"Timor-Leste","2.4","Industries","Construction","F","2012","1100","US dollars","2008","136868425.070315",""
"Timor-Leste","2.4","Industries","Construction","F","2012","1000","US dollars","2008","239677057.286733",""
"Timor-Leste","2.4","Industries","Wholesale and retail trade, transportation and storage, accommodation and food service activities","G+H+I","2012","1200","US dollars","2008","242438769.477093",""
"Timor-Leste","2.4","Industries","Wholesale and retail trade, transportation and storage, accommodation and food service activities","G+H+I","2012","1100","US dollars","2008","238577486.444747",""
"Timor-Leste","2.4","Industries","Wholesale and retail trade, transportation and storage, accommodation and food service activities","G+H+I","2012","1000","US dollars","2008","234271736.049801",""
"Timor-Leste","2.4","Industries","Information and communication","J","2012","1200","US dollars","2008","62270425.3899648",""
"Timor-Leste","2.4","Industries","Information and communication","J","2012","1100","US dollars","2008","62270425.3899648",""
"Timor-Leste","2.4","Industries","Information and communication","J","2012","1000","US dollars","2008","62270425.3899648",""
"Timor-Leste","2.4","Industries","Financial and insurance activities","K","2012","1200","US dollars","2008","8924748.66",""
"Timor-Leste","2.4","Industries","Financial and insurance activities","K","2012","1100","US dollars","2008","8924748.66",""
"Timor-Leste","2.4","Industries","Financial and insurance activities","K","2012","1000","US dollars","2008","8924748.66",""
"Timor-Leste","2.4","Industries","Real estate activities","L","2012","1200","US dollars","2008","148337052.701311",""
"Timor-Leste","2.4","Industries","Real estate activities","L","2012","1100","US dollars","2008","150992335.997381",""
"Timor-Leste","2.4","Industries","Real estate activities","L","2012","1000","US dollars","2008","112663495.199487",""
"Timor-Leste","2.4","Industries","Professional, scientific, technical, administrative and support service activities","M+N","2012","1200","US dollars","2008","36508422.1875948",""
"Timor-Leste","2.4","Industries","Professional, scientific, technical, administrative and support service activities","M+N","2012","1100","US dollars","2008","36508422.1875948",""
"Timor-Leste","2.4","Industries","Professional, scientific, technical, administrative and support service activities","M+N","2012","1000","US dollars","2008","36508422.1875948",""
"Timor-Leste","2.4","Industries","Public administration and defence, education, human health and social work activities","O+P+Q","2012","1200","US dollars","2008","253362105.551741",""
"Timor-Leste","2.4","Industries","Public administration and defence, education, human health and social work activities","O+P+Q","2012","1100","US dollars","2008","253362331.412595",""
"Timor-Leste","2.4","Industries","Public administration and defence, education, human health and social work activities","O+P+Q","2012","1000","US dollars","2008","267685026.489426",""
"Timor-Leste","2.4","Industries","Other service activities","R+S+T","2012","1200","US dollars","2008","50262405.2044072",""
